price_vnd,sim_number
450000,0327221599
500000,0879287755
10000000,0816022015
12000000,0795971111
3000000,0979936818
3000000,0901797339
10000000,0379680888
1000000,0762511355
10000000,0886988996
1000000,0705206611
11000000,0912221000
11900000,0925528899
3000000,0929292372
500000,0902052726
3000000,0816625777
3000000,0936797945
500000,0773355526
450000,0862999546
5000000,0989969114
450000,0343052179
13900000,0567395979
3000000,0902272014
3000000,0896569699
1000000,0763544343
450000,0356209586
450000,0378994239
1000000,0795644022
450000,0326130902
5000000,0858788778
1000000,0943832224
5000000,0899879898
50000000,0826091999
450000,0334906689
3000000,0929059590
3000000,0335663868
60000000,0907811811
3000000,0388330083
450000,0343630386
500000,0389613198
3000000,0969152021
500000,0817677400
5000000,0357979778
450000,0987995834
450000,0862971388
500000,0981580793
1000000,0764855234
3000000,0768200600
12500000,0886988689
1000000,0702650012
3000000,0363111399
15000000,0345170170
1000000,0702681123
98800000,0768888883
1000000,0799008554
3000000,0706510666
5000000,0846662014
10500000,0853198989
500000,0902925774
450000,0971645778
10400000,0799891888
1000000,0708177866
500000,0869915433
500000,0877156939
5000000,0342751998
500000,0971606306
500000,0877112898
500000,0964575750
500000,0889588238
1000000,0762644233
12000000,0916998879
450000,0989767924
1000000,0932311955
3000000,0978351589
450000,0329256799
500000,0877105511
500000,0982288708
1000000,0763502505
3000000,0973892004
1000000,0762548545
450000,0334856588
450000,0865044474
500000,0343122778
1000000,0989109622
450000,0347130487
500000,0846439588
450000,0343264969
3000000,0971806669
1000000,0778538138
1000000,0842920444
399000,0335918296
3000000,0972753689
1000000,0944717895
3000000,0913256639
450000,0326137586
3000000,0388020291
3000000,0398882616
450000,0359997268
1000000,0942331830
1000000,0799000588
500000,0354563488
1000000,0949867501
450000,0364865879
500000,0981545795
1000000,0795700703
12000000,0339977686
1000000,0901306499
5000000,0767791791
450000,0372418786
250000,0848994379
450000,0336278566
1000000,0925675009
10000000,0936885252
450000,0333240197
450000,0866403331
1000000,0943866242
1000000,0846500008
450000,0866270114
1000000,0943944411
12000000,0899072888
450000,0328801599
11000000,0906880110
1000000,0912388433
500000,0867723235
450000,0335070481
5000000,0934369979
3000000,0797546555
11325000,0825504678
450000,0343324939
1000000,0909183372
500000,0858963589
1000000,0949469474
5000000,0567890577
1000000,0983150704
3000000,0888646569
5000000,0326986286
500000,0877005688
14700000,0926493999
450000,0987947809
450000,0971624334
12500000,0886989968
3000000,0785739738
500000,0877150366
500000,0857626456
3000000,0901332039
500000,0854139886
450000,0867015266
500000,0765885003
450000,0343480679
500000,0983857935
1000000,0763606605
450000,0984040671
10000000,0978888053
1000000,0763122439
500000,0939117850
15000000,0938836776
12000000,0796241111
1000000,0906262583
11000000,0365010888
500000,0879488755
450000,0329567439
3000000,0975202004
450000,0327261539
450000,0354725766
1000000,0888550772
450000,0335401971
500000,0879285928
1000000,0943100637
450000,0332167266
3000000,0938088181
5000000,0889628962
11325000,0823794678
1000000,0945007801
1000000,0948302681
5000000,0813986686
1000000,0763720729
5000000,0386223386
450000,0866033342
1000000,0928188156
5000000,0764468899
5000000,0708669955
70000000,0988383886
12500000,0948574574
450000,0344250184
500000,0963378448
500000,0395784554
10000000,0909181133
1000000,0898340242
3000000,0982121095
12000000,0336666936
500000,0943157866
5000000,0968512014
1000000,0918092566
90000000,0906358358
3000000,0886000096
3000000,0825222886
10000000,0963154868
3000000,0929991963
500000,0879199816
450000,0333532839
450000,0326694366
450000,0327833239
3000000,0973219388
450000,0865869697
3000000,0909211107
79000000,0769697979
500000,0865640373
450000,0866270269
12000000,0899999873
1000000,0708166164
450000,0866381828
1000000,0763663863
450000,0866967822
450000,0326976066
500000,0566161995
500000,0879767894
5000000,0369999065
11325000,0815380678
5000000,0898937879
450000,0327949968
10000000,0899888689
95000000,0981815678
450000,0344220604
51000000,0865212121
500000,0942415386
450000,0328508039
450000,0974131364
450000,0866403450
3000000,0812336622
1000000,0776227654
59000000,0352434343
1000000,0762519345
52800000,0762636465
1000000,0775234499
5000000,0342673939
5000000,0339662255
12000000,0335148148
10000000,0971951998
3000000,0888188110
1000000,0705411588
1000000,0705960222
102000000,0945123999
450000,0328452388
500000,0375164558
3000000,0767168688
450000,0334821899
3000000,0919492288
1000000,0908021059
1000000,0762524526
500000,0939704438
52000000,0787889888
3000000,0364110909
500000,0975430973
1000000,0763089654
3000000,0906200268
3000000,0582228444
52000000,0918492222
3000000,0373789768
500000,0849819286
12000000,0792491999
3000000,0981282428
1000000,0567559939
5000000,0762839666
1000000,0705229223
3000000,0773666601
5000000,0986572004
450000,0344020475
450000,0343140605
3000000,0936819936
13500000,0938471999
500000,0926380488
500000,0846522456
450000,0325426766
500000,0905602885
1000000,0359057989
5000000,0917889579
1000000,0946557499
3000000,0582133939
500000,0964834169
14000000,0819941987
10000000,0858665858
85800000,0988090000
500000,0925736586
450000,0327499923
288000000,0906586666
1000000,0898875353
450000,0344100212
3000000,0777222752
13000000,0926310888
450000,0862902279
500000,0327282527
500000,0936189761
500000,0877116345
15000000,0828655678
500000,0961206550
450000,0378192766
500000,0904408919
1000000,0944605325
3000000,0777962626
13900000,0921775999
500000,0977606910
3000000,0838667688
5000000,0817884666
450000,0334545079
3000000,0982645335
3000000,0393767789
1000000,0328590596
1000000,0944680218
450000,0326615266
450000,0328627566
500000,0943835066
1000000,0763734834
14000000,0767323323
1000000,0946122953
3000000,0903672992
450000,0865127890
3000000,0972301379
12900000,0705606999
5000000,0944666269
500000,0964817466
500000,0528962005
500000,0961250253
1000000,0827177234
500000,0911561077
500000,0877125568
11000000,0829835678
3000000,0963291345
450000,0329727539
12000000,0335612999
79000000,0969866996
5000000,0334992777
500000,0879927366
450000,0332013266
11325000,0827324678
1000000,0947013694
1000000,0763574345
500000,0982894744
1000000,0942313201
3000000,0926679889
1000000,0769791189
11325000,0816273678
1000000,0389281963
500000,0879626212
450000,0862931566
500000,0939584943
500000,0878525259
450000,0329280266
500000,0961434733
3000000,0936928879
450000,0862929270
1000000,0854086579
500000,0879283566
500000,0399837079
1000000,0763744077
3000000,0375002266
15000000,0922122001
450000,0383130912
450000,0985987847
450000,0343165288
11325000,0854137678
450000,0865044604
1000000,0702754123
450000,0326317586
450000,0343190968
450000,0334715388
3000000,0365621555
1000000,0947109551
450000,0333286639
500000,0528941981
3000000,0926598111
1000000,0389209869
5000000,0915607608
1000000,0702677044
1000000,0889191105
75000000,0789115555
450000,0372086689
3000000,0966056605
5000000,0359169222
5000000,0969312022
1000000,0943532409
65000000,0899030303
450000,0975222370
500000,0346865279
1000000,0776244966
5000000,0919395568
13600000,0784555568
450000,0346391168
3000000,0846764888
1000000,0944780134
5000000,0888668399
1000000,0947059547
1000000,0927366468
500000,0877010503
450000,0328255979
1000000,0795715719
500000,0523961994
450000,0865456088
1000000,0799183876
12300000,0931887555
3000000,0865563336
1000000,0708026234
450000,0866333800
1000000,0763717456
450000,0343260684
3000000,0777919797
450000,0329490388
5000000,0794101555
450000,0974494587
10000000,0858696968
10000000,0977301789
1000000,0886913969
3000000,0931806677
5000000,0928136137
450000,0366218839
450000,0329586667
500000,0352352086
500000,0879285689
450000,0329310486
12000000,0917323334
3000000,0936422472
1000000,0708177622
1000000,0906020711
3000000,0866160998
450000,0329563739
1000000,0702688611
1000000,0762644033
12000000,0911110880
3000000,0886247248
450000,0326591339
450000,0346765786
450000,0337816079
500000,0973067933
3000000,0793777677
5000000,0567897266
3000000,0799983980
1000000,0799119543
500000,0879767959
1000000,0708058052
1000000,0708337575
3000000,0888722233
450000,0329284884
1000000,0938537835
500000,0912662352
12000000,0961983368
11325000,0823172678
5000000,0989211184
1000000,0909152812
5000000,0909069959
10400000,0769969996
3000000,0766028029
450000,0334782166
1000000,0837121444
5000000,0818698689
450000,0328240278
450000,0989766937
3000000,0923968179
500000,0912110623
14100000,0922637888
12900000,0926014999
179000000,0915265555
500000,0767823952
500000,0566602007
1000000,0925227286
3000000,0852552688
3000000,0778689989
500000,0364738733
450000,0344060391
450000,0975839771
13900000,0336055999
5000000,0775281777
710000000,0937502249
1000000,0763190490
450000,0344266674
450000,0338320086
450000,0328300290
500000,0905390193
53600000,0838368388
450000,0366474838
450000,0329317188
450000,0343390660
3000000,0918803234
77000000,0969896896
12000000,0962161995
1000000,0762529234
5000000,0764336677
1000000,0866721711
5000000,0822246222
5000000,0819188883
85000000,0372858888
75000000,0818447777
450000,0345622786
1000000,0934408444
12000000,0386442999
3000000,0706570666
3000000,0768332244
3000000,0899017779
10000000,0923509666
3000000,0888709889
450000,0343420739
450000,0377615088
3000000,0926222822
500000,0988934330
450000,0327915345
5000000,0769257979
500000,0909208471
450000,0862967068
3000000,0786668689
450000,0333520139
500000,0583471996
13000000,0815301999
1500000000,0928668623
1000000,0942125966
500000,0902032116
500000,0879929690
13500000,0905062004
450000,0342973279
450000,0343870001
5000000,0919895179
1000000,0705562868
1000000,0949762688
3000000,0932930808
1000000,0812527111
450000,0334300010
500000,0877005079
5000000,0868296968
450000,0334050210
3000000,0899968338
3000000,0838979886
500000,0862797280
500000,0917039288
5000000,0899897978
3000000,0799899901
1000000,0934221205
5000000,0826682886
1000000,0928681799
500000,0979841687
3000000,0708617799
3000000,0819190222
500000,0563212002
5000000,0383571222
10000000,0377788834
5000000,0792953939
5000000,0377799965
1000000,0702766511
1000000,0763141518
450000,0382062662
1000000,0898630543
1000000,0763723232
3000000,0968190790
780000000,0977355555
1000000,0859665558
1000000,0762549749
1000000,0948493212
450000,0328041198
450000,0348415552
99000000,0927111777
12000000,0982239368
12000000,0921112002
5000000,0338308388
450000,0327846099
13000000,0922427999
500000,0921971747
5000000,0347121990
5000000,0328586596
1000000,0865933738
3000000,0838279679
1000000,0814562727
5000000,0976262017
500000,0967879310
5000000,0925381368
1000000,0926329633
450000,0334038539
5000000,0568136879
1000000,0762541965
450000,0337252688
500000,0877113364
189000000,0839169999
450000,0327569739
500000,0965303109
3000000,0767922224
5000000,0888512017
5000000,0704102005
450000,0344120283
500000,0879482858
3000000,0941416556
500000,0762839525
3000000,0912989129
450000,0865141911
500000,0877124345
5000000,0354443443
1000000,0763523529
1000000,0795742121
10400000,0819751888
3000000,0973259993
3000000,0909823188
500000,0326597656
450000,0328743786
3000000,0828898689
500000,0965943166
5000000,0869595886
5000000,0931424525
10600000,0898989585
3000000,0834440777
10000000,0707899979
3000000,0822123689
500000,0877150189
450000,0343280109
3000000,0979482013
500000,0585902007
11325000,0849204678
3000000,0855816168
450000,0332796766
5000000,0826666614
500000,0347368299
1000000,0708016013
500000,0343240310
450000,0385339586
12000000,0928051977
450000,0327487366
450000,0972143714
500000,0877011281
10000000,0926756886
450000,0328314588
450000,0349300985
450000,0335624588
1000000,0963711478
10000000,0926758668
450000,0345724554
110000000,0852958888
1000000,0943833252
500000,0877996773
3000000,0931720739
1000000,0837234969
450000,0328071006
1000000,0394546388
5000000,0385888365
1000000,0762744800
12875000,0812007999
13000000,0825563999
1000000,0778578717
3000000,0889882024
3000000,0905489894
10000000,0812939979
10000000,0889898975
5000000,0844135789
450000,0343797199
10000000,0906051998
1000000,0765143234
5000000,0848393399
3000000,0787505979
450000,0971886853
5000000,0332939234
1000000,0708173175
85000000,0857626666
1000000,0901324088
450000,0327857288
450000,0363290679
450000,0333159479
500000,0877119953
10000000,0981193789
1000000,0942324107
3000000,0853878886
450000,0332170977
5000000,0977921000
3000000,0852979686
1000000,0762613113
450000,0387250279
5000000,0931885368
5000000,0982612616
450000,0974868751
3000000,0386193777
1000000,0819066779
500000,0786902078
500000,0905473793
12600000,0788889938
3000000,0969503588
450000,0338715288
3000000,0926234889
500000,0983173443
5000000,0799881993
450000,0862915786
500000,0923205552
11325000,0819273678
11000000,0582939939
3000000,0938902200
450000,0866595971
500000,0938326811
1000000,0762724424
99000000,0852176666
55000000,0948889898
3000000,0903922019
3000000,0978495989
3000000,0898596959
500000,0925386788
10000000,0377112999
450000,0329106664
5000000,0369363698
1000000,0898287272
1000000,0904334179
3000000,0389318389
10100000,0365083999
1000000,0776269769
3000000,0928969111
5000000,0879999468
1000000,0948041909
1000000,0762627527
5000000,0358689869
450000,0343892899
500000,0842584299
10000000,0786930000
450000,0338100784
11800000,0389772888
85000000,0786508888
450000,0343445866
1000000,0839251965
330000000,0988636868
1000000,0702666044
13000000,0921803888
220000000,0886646666
3000000,0774670555
1000000,0942404264
3000000,0961080819
3000000,0931239178
450000,0343424599
450000,0358624788
5000000,0816782002
450000,0343240406
3000000,0899735735
12000000,0814041988
450000,0865534399
60000000,0901555589
67000000,0775298888
12000000,0822999678
11325000,0813217678
500000,0879246566
450000,0344030786
11000000,0356577577
1000000,0889349304
450000,0865444819
3000000,0395456399
1000000,0762673873
1000000,0763747147
500000,0834344522
1000000,0947147714
5000000,0393898993
500000,0879299947
13000000,0909400940
5000000,0924406777
12000000,0904881555
450000,0343011004
450000,0344264445
450000,0357201296
1000000,0705168282
15000000,0966666537
3000000,0339822899
500000,0859004669
450000,0343900070
1000000,0901798996
1000000,0946862895
500000,0567654579
450000,0343174239
5000000,0794225888
450000,0989310401
1000000,0705477755
450000,0326220800
500000,0961581008
1000000,0795676671
12900000,0777777528
1000000,0889878924
65000000,0783958888
1000000,0904705987
1000000,0914270518
